part_number,machine_id,production_date,shift_name,operator_id,material_lot,scheduled_start_timestamp,actual_start_timestamp,end_timestamp,cycle_time_sec,ideal_cycle_time_sec,takt_time_sec,maintenance_performed,maintenance_duration_min,unplanned_downtime_min,downtime_reason,total_downtime_min,tool_id,tool_wear,tool_replaced,machine_deterioration,bore_offset_drift_before_correction_mm,bore_inspected,measured_bore_deviation_mm,offset_correction_performed,bore_offset_correction_mm,bore_offset_after_correction_mm,material_hardness_effect,material_machinability_effect,residual_stress_effect,operator_setup_bias_mm,operator_seating_error,spindle_speed_rpm,feed_rate_mm_rev,coolant_flow_l_min,cutting_force_n,spindle_load_pct,temperature_c,vibration_mm_s,bore_diameter_mm,surface_roughness_um,flatness_mm,burr_height_mm,bore_lsl_mm,bore_usl_mm,roughness_usl_um,flatness_usl_mm,burr_usl_mm,bore_pass,roughness_pass,flatness_pass,burr_pass,first_pass_good,defect_count,defect_type,disposition,good_after_disposition,scrap_unit,rework_unit
2221,CNC-01,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:04:18.708523,2026-07-21 20:04:18.708523,2026-07-21 20:05:49.540018,90.83149506118511,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T002,0.352617998479423,False,0.08435096665248987,-0.004005910076273075,False,,False,0.0,-0.004005910076273075,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2431.4523251144597,0.18399012472355294,12.171502523416926,383.9391333320862,60.40115337981637,42.76969859320002,2.676531577866545,25.011534534968327,1.0750303409329005,0.020693509181568814,0.0366498627346925,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2222,CNC-02,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:35:22.064249,2026-07-21 20:35:22.064249,2026-07-21 20:37:02.414573,100.3503237347116,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T002,0.35269944624565547,False,0.07534365481387892,-0.01073752149238861,False,,False,0.0,-0.01073752149238861,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2499.8962631247464,0.18109707382126927,12.560108517732385,432.6596241767259,64.7941304825986,45.015562723232044,2.3769576709612252,25.004532790702356,0.7858504754372057,0.029516360283393085,0.03791571060014135,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2223,CNC-03,2026-07-22,Shift 1,OP-B,LOT-009,2026-07-22 06:24:02.739399,2026-07-22 06:24:02.739399,2026-07-22 06:25:52.216532,109.47713337071362,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T002,0.33869592469390847,False,0.09298919551859236,-0.021325692612873603,False,,False,0.0,-0.021325692612873603,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0019839010261782776,0.10338608514548514,2388.720250363063,0.18358382112671584,11.508472199704705,396.857239177978,59.66416437577147,44.13910255470378,2.6798378430557284,24.974974408935946,0.9422884896447093,0.029654121965952747,0.0233068130476132,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2224,CNC-04,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:10:35.307009,2026-07-21 20:10:35.307009,2026-07-21 20:12:12.991292,97.68428319791317,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T002,0.3593024486048928,False,0.06708277210312456,-0.017144499692451545,False,,False,0.0,-0.017144499692451545,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2481.4228411652907,0.18979552891089588,12.368270092380435,394.78876356867954,64.81559070559825,44.434207239616335,2.404407590672414,24.993372339409575,0.8100173015868809,0.032367827277366125,0.048418213125756185,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2225,CNC-05,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 21:26:09.499436,2026-07-21 21:26:09.499436,2026-07-21 21:27:52.902094,103.4026576975821,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T002,0.3255536008419734,False,0.08038329506350039,-0.01209219455335567,False,,False,0.0,-0.01209219455335567,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2474.7784145602623,0.1919763263634641,11.776656489530259,397.56978800210834,64.56431746104049,43.458945494401874,2.9509342929124096,24.99174806596551,0.9666776250120154,0.041980460621258237,0.02053424146745514,24.95,25.05,1.6,0.04,0.08,True,True,False,True,False,1,Flatness,Rework,True,False,True
2226,CNC-01,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:05:49.540018,2026-07-21 20:05:49.540018,2026-07-21 20:07:27.355017,97.81499897542187,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T002,0.35511401529496894,False,0.08452358440091795,-0.0037494379796473233,False,,False,0.0,-0.0037494379796473233,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2452.5955862546557,0.18718467495425675,12.250897626274293,370.9871820891983,62.051437390253625,43.51192630242582,2.8441410000365503,25.007787111886255,0.9407485022734424,0.013450227301441913,0.04165108380964737,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2227,CNC-02,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:37:02.414573,2026-07-21 20:37:02.414573,2026-07-21 20:38:37.701774,95.28720108637036,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T002,0.35536949558524394,False,0.07546976639891335,-0.010687991477753499,False,,False,0.0,-0.010687991477753499,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2452.251913728046,0.18500368286216276,11.681144429067981,395.87272280135863,65.97992648475525,42.31928057519086,2.485589668182217,25.017521321019995,0.9693610773395477,0.03306054207610329,0.03837693547390483,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2228,CNC-03,2026-07-22,Shift 1,OP-B,LOT-009,2026-07-22 06:25:52.216532,2026-07-22 06:25:52.216532,2026-07-22 06:27:43.066233,110.84970142720404,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T002,0.3412558515066686,False,0.09314437965985532,-0.021359923116869912,False,,False,0.0,-0.021359923116869912,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0019839010261782776,0.10338608514548514,2412.369053862849,0.1845063021891923,11.844814776203652,391.9884444093321,61.134734361663575,44.59520544375232,2.8262486810661045,24.970913382891673,0.9103083897028555,0.027837968632489957,0.026767683939712763,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2229,CNC-04,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:12:12.991292,2026-07-21 20:12:12.991292,2026-07-21 20:13:53.588404,100.5971115468072,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T002,0.3618146597336692,False,0.06722060881951172,-0.016985433556235476,False,,False,0.0,-0.016985433556235476,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2470.079143434774,0.1810669627526568,12.577555798212334,422.23609436307254,61.199984917421546,43.37342265252773,2.6650136901953454,24.98992151371866,0.8936506740041686,0.011456939854675309,0.03046377974162392,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2230,CNC-05,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 21:27:52.902094,2026-07-21 21:27:52.902094,2026-07-21 21:29:32.268481,99.36638653957323,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T002,0.3286133373323352,False,0.08053951468600219,-0.012134164076407716,False,,False,0.0,-0.012134164076407716,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2404.843145960456,0.19304535481253185,11.547817597215984,406.5795007643657,65.44497358183479,42.64669705518626,2.5059021641623804,24.991181241597268,0.8577316041026581,0.020125739962766627,0.04490024441481463,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2231,CNC-01,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:07:27.355017,2026-07-21 20:07:27.355017,2026-07-21 20:09:18.382774,111.02775676018187,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T002,0.3574722970755637,False,0.08472888857109791,-0.0038637622433807953,False,,False,0.0,-0.0038637622433807953,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2488.1610132422184,0.18910716366059885,11.52985786241181,393.13058069917446,65.52745186853964,45.24469424635294,2.6590368943129357,25.0032465823963,1.0801694571307727,0.015985084216961914,0.04810871250948043,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2232,CNC-02,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:38:37.701774,2026-07-21 20:38:37.701774,2026-07-21 20:40:19.339453,101.63767901062893,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T002,0.3586385327471941,False,0.07560209977815065,-0.010672733705975521,False,,False,0.0,-0.010672733705975521,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2455.190249995218,0.18828949887807997,11.504180368665821,390.6400504068168,65.1391433425644,43.43472747121801,2.182022020046393,25.011087028255673,0.8790706024294852,0.031123069308386788,0.05637916245559532,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2233,CNC-03,2026-07-22,Shift 1,OP-B,LOT-009,2026-07-22 06:27:43.066233,2026-07-22 06:27:43.066233,2026-07-22 06:29:33.300582,110.23434858902927,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T002,0.3438530787783049,False,0.09334066699644024,-0.021628939423088377,False,,False,0.0,-0.021628939423088377,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0019839010261782776,0.10338608514548514,2437.5033589033305,0.17943544192092173,12.72302527587304,368.29506758236323,63.52928363960152,43.448472157854646,2.7506963321828946,24.96938246365206,0.7671275775515839,0.02742280550804167,0.050602663790507846,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2234,CNC-04,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:13:53.588404,2026-07-21 20:13:53.588404,2026-07-21 20:15:31.346081,97.75767696191407,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T002,0.36518877268313876,False,0.06735292496345778,-0.01701090849573807,False,,False,0.0,-0.01701090849573807,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2440.7542238342103,0.19144796614018048,11.143207213834785,392.92196770408776,64.38765095880626,46.564077992331804,2.4227316779870574,24.988735681188743,1.1091241714117523,0.022026187924846053,0.047654739246368316,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2235,CNC-05,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 21:29:32.268481,2026-07-21 21:29:32.268481,2026-07-21 21:31:19.723594,107.45511328854728,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T002,0.3319685148074508,False,0.0807154044201133,-0.011995020447399612,False,,False,0.0,-0.011995020447399612,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2513.6126875494265,0.18256415645847898,11.033451746473828,392.6738275506649,68.81192618555946,44.12460975978174,2.899974971860284,24.98920789180461,0.8871858769876866,0.028408176319390084,0.05831076355333353,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2236,CNC-01,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:09:18.382774,2026-07-21 20:09:18.382774,2026-07-21 20:10:55.524657,97.14188317859538,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T002,0.35979743823111465,False,0.08493307357592714,-0.003975670262775108,False,,False,0.0,-0.003975670262775108,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2469.5920493101207,0.19240519537920145,12.454289991250372,403.8451358464529,64.57038755857063,45.292486009049725,2.627390804996651,25.017909726915317,0.939766144775971,0.025744024892067504,0.03600458846428126,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2237,CNC-02,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:40:19.339453,2026-07-21 20:40:19.339453,2026-07-21 20:41:56.204497,96.86504444425663,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T002,0.3612545666869481,False,0.0757944927619001,-0.01057360843589715,False,,False,0.0,-0.01057360843589715,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2505.1365321567555,0.19597984858752973,12.427376070276,403.70900471468025,60.133376959450395,44.79062492617353,2.765713589748539,25.01755537799965,0.8320777909250974,0.029706594152750537,0.05751375392278445,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2238,CNC-03,2026-07-22,Shift 1,OP-B,LOT-009,2026-07-22 06:29:33.300582,2026-07-22 06:29:33.300582,2026-07-22 06:31:25.079012,111.77842953103165,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T002,0.34603129861700616,False,0.09358448832635767,-0.021761405449437308,False,,False,0.0,-0.021761405449437308,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0019839010261782776,0.10338608514548514,2411.7029763472488,0.18117678068354579,12.017071646593394,408.06386939861267,66.74034853741412,42.712424486328736,2.720163543194169,24.969301703725343,0.9218881093884431,0.023595391921632833,0.028358623727937095,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2239,CNC-04,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:15:31.346081,2026-07-21 20:15:31.346081,2026-07-21 20:17:08.993237,97.64715579490776,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T002,0.36765355050210163,False,0.06750719324049462,-0.01706460489483978,False,,False,0.0,-0.01706460489483978,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2481.485324686929,0.19260518656412473,12.500208627968805,398.37604361927174,61.29336911952499,43.142894597859204,2.2178055710761977,24.995762488320974,0.877908552973899,0.023683033512341377,0.02764656347898825,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2240,CNC-05,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 21:31:19.723594,2026-07-21 21:31:19.723594,2026-07-21 21:33:09.989368,110.26577418040476,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T002,0.3364879474363043,False,0.08082148967899601,-0.011917008905576296,False,,False,0.0,-0.011917008905576296,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2463.2109984531344,0.17639829129843532,11.359026340314555,399.63787757413365,63.63109167312928,43.746618988237636,2.650514338153858,24.990362029451912,0.9512579847872787,0.038432947337894166,0.05414778389109091,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2241,CNC-01,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:10:55.524657,2026-07-21 20:10:55.524657,2026-07-21 20:12:37.442816,101.91815919881576,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T002,0.3628230234528077,False,0.08514061401405455,-0.0038904591948084534,False,,False,0.0,-0.0038904591948084534,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2448.834011589136,0.18509691098587353,12.501307574654776,400.56693804929665,63.93727079132848,44.01951612497837,2.9656734000657723,25.011361420124008,1.1985949652141814,0.015230700831757473,0.042609033374514056,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2242,CNC-02,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:41:56.204497,2026-07-21 20:41:56.204497,2026-07-21 20:43:36.444597,100.24009954515883,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T002,0.36362909904128504,False,0.07598777111002118,-0.010660963763854024,False,,False,0.0,-0.010660963763854024,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2510.7711977820522,0.1796698202564517,12.128839659323987,388.20489996738377,61.627230483144565,44.104743901460395,2.6035783263887744,24.998208627299974,0.964261873893526,0.029229497553383724,0.03657082083148353,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2243,CNC-03,2026-07-22,Shift 1,OP-B,LOT-009,2026-07-22 06:31:25.079012,2026-07-22 06:31:25.079012,2026-07-22 06:33:03.819115,98.74010265089663,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T002,0.34917329605830966,False,0.09378794663247646,-0.021783618993416687,False,,False,0.0,-0.021783618993416687,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0019839010261782776,0.10338608514548514,2461.24243185746,0.18540582746310874,12.00184585244828,407.5147438805348,65.61701558557142,42.95192018082396,2.760632050504889,24.973605654627217,0.9176499765150609,0.03105916306373255,0.0545026773911719,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2244,CNC-04,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:17:08.993237,2026-07-21 20:17:08.993237,2026-07-21 20:18:40.697865,91.70462805063529,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T002,0.3695558439717755,False,0.06769860101509947,-0.016954251937136226,False,,False,0.0,-0.016954251937136226,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2347.0931547260957,0.18980644263523483,12.311462789307072,379.1124618145903,62.29411651508433,44.94785278624943,2.2033381382735104,24.993838006510867,0.8492189329970558,0.01317778505835241,0.03519291996054104,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2245,CNC-05,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 21:33:09.989368,2026-07-21 21:33:09.989368,2026-07-21 21:34:54.524292,104.53492370517466,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T002,0.33953710130327125,False,0.08096707487885155,-0.011962640461681016,False,,False,0.0,-0.011962640461681016,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2500.3303931333717,0.19660749811437334,11.947724198015337,394.58400417090394,62.53926992944537,43.11659857061064,2.79430343131585,24.991498473127475,1.0018243268967848,0.022607441735141686,0.03630188731878436,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2246,CNC-01,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:12:37.442816,2026-07-21 20:12:37.442816,2026-07-21 20:14:29.391326,111.94851015480705,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T002,0.3650820479008742,False,0.08531918062179518,-0.0037166364879986165,False,,False,0.0,-0.0037166364879986165,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2493.07841820398,0.19048223480239893,10.819106797432713,409.78445003825925,64.93665319615467,43.30243879681584,3.053322243007475,25.000956222559086,1.216421999655608,0.0195797017457727,0.025589365749482867,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2247,CNC-02,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:43:36.444597,2026-07-21 20:43:36.444597,2026-07-21 20:45:22.181888,105.73729098480409,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T002,0.36607848144244565,False,0.07614509284684394,-0.010928256817771367,False,,False,0.0,-0.010928256817771367,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2476.185733267641,0.18637283839168667,12.31487512776548,404.2926439809757,60.08365728548375,44.48435682135826,2.6656380359387186,25.009809461201325,1.1290367902950358,0.02806467935740819,0.04925067271690514,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2248,CNC-03,2026-07-22,Shift 1,OP-B,LOT-009,2026-07-22 06:33:03.819115,2026-07-22 06:33:03.819115,2026-07-22 06:34:52.258244,108.43912901033038,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T002,0.3515669320784304,False,0.09398723351368066,-0.021888957601587395,False,,False,0.0,-0.021888957601587395,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0019839010261782776,0.10338608514548514,2381.222505764698,0.18282913683504962,12.094941186660815,398.2738672028866,63.226143312159884,43.32487971032887,2.6079941476265778,24.983319434336487,0.9480814916032837,0.019998821746874215,0.020177078012448738,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2249,CNC-04,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 20:18:40.697865,2026-07-21 20:18:40.697865,2026-07-21 20:20:21.050367,100.35250247362997,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T002,0.37229969858506384,False,0.06784366506268605,-0.01703999100930737,False,,False,0.0,-0.01703999100930737,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2392.8428020085266,0.18889697799241847,11.16596490652755,409.0055259853694,62.86891062875919,44.3074972913447,2.3744117316943694,24.99212492295192,0.8637024439901341,0.023443217817032264,0.05944755327965016,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2250,CNC-05,2026-07-21,Shift 2,OP-D,LOT-009,2026-07-21 21:34:54.524292,2026-07-21 21:34:54.524292,2026-07-21 21:36:37.284275,102.75998337482898,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T002,0.34167412622001203,False,0.08114257828908017,-0.01235029832067655,False,,False,0.0,-0.01235029832067655,-0.19827012317932247,-0.04363351500799877,0.6446040936804374,0.0050712074278641914,0.16039791990993016,2491.9828556628963,0.1794326666151918,11.474296947336116,377.2329122804666,63.50726662257178,43.659921830596076,2.82443605757935,24.988925944791944,0.9894412665859623,0.03289578864151317,0.03920168419419347,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2251,CNC-01,2026-07-21,Shift 2,OP-D,LOT-010,2026-07-21 20:14:29.391326,2026-07-21 20:14:29.391326,2026-07-21 20:16:10.912876,101.52154972396939,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T002,0.36863509155387914,False,0.08545042013875905,-0.0038086605887536866,False,,False,0.0,-0.0038086605887536866,-0.8064521521959653,0.35351719082186905,0.23363561645088451,0.0050712074278641914,0.16039791990993016,2435.7278712123048,0.1834118280381437,11.700261799735367,371.03652583993744,63.6886271927691,43.9642493443199,3.179773987168521,25.009186386414697,1.1723691373208562,0.018792166249914963,0.04936890560213641,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2252,CNC-02,2026-07-21,Shift 2,OP-D,LOT-010,2026-07-21 20:45:22.181888,2026-07-21 20:45:22.181888,2026-07-21 20:47:09.750761,107.56887288093745,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T002,0.3689133770255346,False,0.07630081102739872,-0.010726579789150363,False,,False,0.0,-0.010726579789150363,-0.8064521521959653,0.35351719082186905,0.23363561645088451,0.0050712074278641914,0.16039791990993016,2486.094280704775,0.18673766040167686,11.795496602769848,364.519766200196,64.3113434291807,43.90181982700767,2.634609768479914,25.01353972048991,0.9650928992408657,0.02589022617840625,0.03936451609325508,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2253,CNC-03,2026-07-22,Shift 1,OP-B,LOT-010,2026-07-22 06:34:52.258244,2026-07-22 06:34:52.258244,2026-07-22 06:36:41.662858,109.40461384227498,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T002,0.35541815906813284,False,0.09417300690919085,-0.02204947057214428,False,,False,0.0,-0.02204947057214428,-0.8064521521959653,0.35351719082186905,0.23363561645088451,0.0019839010261782776,0.10338608514548514,2411.7056216811225,0.18154920106348196,11.882122032823707,365.9164067290575,62.864409762218926,44.95375382783227,2.6951063470203853,24.97607315598624,0.9294751563663667,0.014941574207917762,0.03910801388237788,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2254,CNC-04,2026-07-21,Shift 2,OP-D,LOT-010,2026-07-21 20:20:21.050367,2026-07-21 20:20:21.050367,2026-07-21 20:21:57.141045,96.09067847869366,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T002,0.37491895027815914,False,0.06800108065575915,-0.017114323958243954,False,,False,0.0,-0.017114323958243954,-0.8064521521959653,0.35351719082186905,0.23363561645088451,0.0050712074278641914,0.16039791990993016,2456.927099110157,0.18132047037560423,12.130469630894094,359.42052977172835,62.5053905964437,44.17612563417169,2.397096032185389,24.98111654012043,1.0536121371959324,0.010787068906139279,0.041790328806381095,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2255,CNC-05,2026-07-21,Shift 2,OP-D,LOT-010,2026-07-21 21:36:37.284275,2026-07-21 21:36:37.284275,2026-07-21 21:38:21.107100,103.82282457402096,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T002,0.34470146241635846,False,0.08132751745967777,-0.012556222972746202,False,,False,0.0,-0.012556222972746202,-0.8064521521959653,0.35351719082186905,0.23363561645088451,0.0050712074278641914,0.16039791990993016,2407.209886385393,0.1842524809287832,12.16422078638509,386.4655574582935,60.88360104860721,42.687264974833745,2.6721805386039477,24.981981962808135,1.0725521141702017,0.01722562229200516,0.03388156926746174,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2256,CNC-01,2026-07-21,Shift 2,OP-D,LOT-010,2026-07-21 20:16:10.912876,2026-07-21 20:16:10.912876,2026-07-21 20:17:54.437825,103.52494929630909,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T002,0.369918768683952,False,0.08561593963820734,-0.003609751969235748,False,,False,0.0,-0.003609751969235748,-0.8064521521959653,0.35351719082186905,0.23363561645088451,0.0050712074278641914,0.16039791990993016,2412.458118302503,0.1832467479170352,11.418524249429941,385.3081309658756,59.33262931316867,45.758324817002844,2.7761456032217318,25.001116344775376,0.8627205973287397,0.01758075668922526,0.0322554568631081,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2257,CNC-02,2026-07-21,Shift 2,OP-D,LOT-010,2026-07-21 20:47:09.750761,2026-07-21 20:47:09.750761,2026-07-21 20:48:47.549337,97.79857561186725,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T002,0.3713802273825849,False,0.07646235329724566,-0.010577427462222368,False,,False,0.0,-0.010577427462222368,-0.8064521521959653,0.35351719082186905,0.23363561645088451,0.0050712074278641914,0.16039791990993016,2485.7922853378222,0.18713899749232232,12.21095201567306,385.0049416377927,62.252329094764505,44.098283027426724,2.77979544953055,24.999580097893418,0.950203462503305,0.017468778758385525,0.044022894803727626,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
2258,CNC-03,2026-07-22,Shift 1,OP-B,LOT-010,2026-07-22 06:36:41.662858,2026-07-22 06:36:41.662858,2026-07-22 06:38:32.002064,110.3392059048022,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T002,0.3577527335879933,False,0.09443228390082069,-0.022272104598803202,False,,False,0.0,-0.022272104598803202,-0.8064521521959653,0.35351719082186905,0.23363561645088451,0.0019839010261782776,0.10338608514548514,2467.02377187347,0.17333499922577644,12.634117880054774,386.1574278093712,61.84262263838548,44.45758075813034,2.7611459919664085,24.983232072111104,1.0566353179383532,0.03329075447873848,0.02226616957974713,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
